Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name_x,gender_x,is_team_event,Cluster,name_y,gender_y,function,NOC,country_code,nationality_code,height,weight,discipline,disciplines,event,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,language,coach,sporting_relatives
France,Bronze,3,7/31/24,16,26,22,64,ATH,leo bergere,M,FALSE,3,bergere leo,Male,Athlete,FRA,FRA,FRA,0,0,Triathlon,['Triathlon'],Men's Individual,"[""Men's Individual""]",6/28/96,LE PONT-DE-BEAUVOISIN,,ECHIROLLES,France,,,Athlete,,French,,"Partner, Angelica Olmo (triathlon), has represented Italy on the international level and competed at the Tokyo 2020 Olympic Games"
France,Gold,1,7/31/24,16,26,22,64,ATH,cassandre beaugrand,W,FALSE,3,beaugrand cassandre,Female,Athlete,FRA,FRA,FRA,0,0,Triathlon,['Triathlon'],Women's Individual,"[""Women's Individual""]",5/23/97,LIVRY-GARGAN,France,LOUGHBOROUGH,United Kingdom,Cass,"Shopping, photography","Athlete, sport soldier","Loughborough University, Loughborough (GBR)","English, French",National: Stephanie Deanaz (FRA),
France,Silver,2,8/1/24,16,26,22,64,ATH,titouan castryck,M,FALSE,3,castryck titouan,Male,Athlete,FRA,FRA,FRA,0,0,Canoe Slalom,['Canoe Slalom'],Men's Kayak Single,"[""Men's Kayak Single"", ""Men's Kayak Cross""]",8/28/04,SAINT-MALO,France,CESSON-SEVIGNE / PARIS,France,,,"Athlete, student",Studies Sport Management at the University of Strasbourg (FRA),French,,"Mother, Anne Boixel (canoe slalom), two-time Olympian (1992, 1996) in women's K1, six-time world championship medallist (three gold, three silver)"
France,Gold,1,8/2/24,16,26,22,64,ATH,joris daudet,M,FALSE,3,daudet joris,Male,Athlete,FRA,FRA,FRA,0,0,Cycling BMX Racing,['Cycling BMX Racing'],Men,['Men'],2/12/91,SAINTES,France,,United States,,Spending time with friends,Athlete,,"English, French",,
France,Silver,2,8/2/24,16,26,22,64,ATH,sylvain andre,M,FALSE,3,andre sylvain,Male,Athlete,FRA,FRA,FRA,0,0,Cycling BMX Racing,['Cycling BMX Racing'],Men,['Men'],10/14/92,CAVAILLON,France,CAVAILLON,France,The Big,"Cars, mountain biking, spending time with family and friends",Athlete,,"English, French",National: Julien Sastre (FRA).<br>Personal: Nicolas Arschoot (FRA),"Wife, Eva Ailloud (BMX racing), 2012 European champion, 2009 world championship silver medallist, 2008 junior world championship bronze medallist"
France,Bronze,3,8/2/24,16,26,22,64,ATH,romain mahieu,M,FALSE,3,mahieu romain,Male,Athlete,FRA,FRA,FRA,0,0,Cycling BMX Racing,['Cycling BMX Racing'],Men,['Men'],2/17/95,LILLE,France,BRISBANE,Australia,,,Athlete,,"English, French",Personal: Kurt Pickard (NZL).</p><p>National: Julien Sastre (FRA),"Partner, Saya Sakakibara (cycling BMX), competes for Australia on international level and won the overall World Cup title in 2023 and 2024. She also competed at the Tokyo 2020 Olympic Games"
France,Bronze,3,8/2/24,16,26,22,64,TEAM,team-achievement,O,TRUE,3,,,,FRA,,,,,Equestrian,,Jumping Team,,,,,,,,,,,,,
France,Gold,1,8/2/24,16,26,22,64,HATH,teddy riner,M,FALSE,3,riner teddy,Male,Athlete,FRA,FRA,FRA,0,0,Judo,['Judo'],Men +100 kg,"['Men +100 kg', 'Mixed Team']",4/7/89,POINTE-A-PITRE (GUA),France,PARIS,France,"Big Ted, Teddy Bear (JudoInside profile)","Family, fashion",Athlete,,"English, French",National/Personal: Christian Chaumont (FRA),
France,Bronze,3,8/2/24,16,26,22,64,HATH,romane dicko,W,FALSE,3,dicko romane,Female,Athlete,FRA,FRA,FRA,0,0,Judo,['Judo'],Women +78 kg,"['Women +78 kg', 'Mixed Team']",9/30/99,CLAMART,France,VILLENEUVE LE ROI,France,,"Couture, making new clothing with old jeans, dancing and travel","Athlete, student","Mathematics degree at Sorbonne University (Paris, FRA)","English, French",National: Severine Vandenhende,
France,Bronze,3,8/2/24,16,26,22,64,TEAM,steyaertpicon,W,TRUE,3,,,,FRA,,,,,Sailing,,Women's Skiff,,,,,,,,,,,,,
France,Gold,1,8/2/24,16,26,22,64,ATH,leon marchand,M,FALSE,3,marchand leon,Male,Athlete,FRA,FRA,FRA,0,0,Swimming,['Swimming'],Men's 200m Individual Medley,"[""Men's 200m Butterfly"", ""Men's 200m Breaststroke"", ""Men's 200m Individual Medley"", ""Men's 400m Individual Medley"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",5/17/02,TOULOUSE,France,"AUSTIN, TX",United States,,,Athlete,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)","English, French","Personal: Bob Bowman (USA), based at University of Texas, Austin (USA)","Father, Xavier Marchand (swimming), 1996 and 2000 Olympian (200m individual medley), 1998 World Championships 200m medley silver medallist.<br> <br>Mother, Celine Bonnet (swimming), 1992 Olympian (three top-20 finishes).</p><p>Uncle, Christophe Marchand (swimming), two-time Olympian in freestyle (1988, 1992)"
France,Bronze,3,8/2/24,16,26,22,64,ATH,florent manaudou,M,FALSE,3,manaudou florent,Male,Athlete,FRA,FRA,FRA,0,0,Swimming,['Swimming'],Men's 50m Freestyle,"[""Men's 4 x 100m Medley Relay"", ""Men's 50m Freestyle""]",11/12/90,VILLEURBANNE,France,ANTIBES,France,Flo,Playing guitar,Athlete,,"English, French",Club: Quentin Coton,"Sister, Laure Manaudou (swimming), three-time medallist at the 2004 Olympic Games in Athens (GRE) - gold 400m freestyle, silver 800m freestyle, bronze 100m backstroke - and a three-time world champion"
France,Bronze,3,8/3/24,16,26,22,64,HATH,lisa barbelin,W,FALSE,3,barbelin lisa,Female,Athlete,FRA,FRA,FRA,0,0,Archery,['Archery'],Women's Individual,"[""Women's Individual"", ""Women's Team"", 'Mixed Team']",4/10/00,NANCY,France,PARIS,France,,Playing the piano,"Athlete, sport soldier","Studies Chemistry at Sorbonne University (Paris, FRA)",French,National: Jean-Manuel Tizzoni (FRA),"Partner, Thomas Chirault (archery), competed at Tokyo 2020, placing 33rd in the individual event and ninth as part of the French men's team"
France,Silver,2,8/3/24,16,26,22,64,ATH,valentin madouas,M,FALSE,3,madouas valentin,Male,Athlete,FRA,FRA,FRA,0,0,Cycling Road,['Cycling Road'],Men's Road Race,"[""Men's Road Race""]",7/12/96,BREST,France,,,,,Athlete,,French,,"Father, Laurent (road cycling): Competed eight times from 1993 to 200 in the Tour de France and won a stage of the Criterium du Dauphine in 1999"
France,Bronze,3,8/3/24,16,26,22,64,ATH,christophe laporte,M,FALSE,3,laporte christophe,Male,Athlete,FRA,FRA,FRA,0,0,Cycling Road,['Cycling Road'],Men's Road Race,"[""Men's Road Race""]",12/11/92,LA SEYNE-SUR-MER,France,VAR,France,,,Athlete,,French,,
France,Gold,1,8/3/24,16,26,22,64,HTEAM,team-achievement,X,FALSE,3,,,,FRA,,,,,Judo,,Mixed Team,,,,,,,,,,,,,
France,Silver,2,8/3/24,16,26,22,64,ATH,camille jedrzejewski,W,FALSE,3,jedrzejewski camille,Female,Athlete,FRA,FRA,FRA,0,0,Shooting,['Shooting'],25m Pistol Women,"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",4/25/02,COMPIEGNE,France,TALENCE,France,Cam,"Reading, studying","Policewoman, athlete",Studying Physiotherapy at the University of Bordeaux (FRA),"English, French, German",National: Walter Lapeyre (FRA),"Older sister, Mathilde Jedrzejewski (shooting), has competed for France"
France,Bronze,3,8/4/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,Fencing,,Men's Foil Team,,,,,,,,,,,,,
France,Bronze,3,8/4/24,16,26,22,64,TEAM,team-achievement,M,TRUE,3,,,,FRA,,,,,Swimming,,Men's 4 x 100m Medley Relay,,,,,,,,,,,,,
France,Bronze,3,8/4/24,16,26,22,64,HATH,felix lebrun,M,FALSE,3,lebrun felix,Male,Athlete,FRA,FRA,FRA,0,0,Table Tennis,['Table Tennis'],Men's Singles,"[""Men's Singles"", ""Men's Team""]",9/12/06,MONTPELLIER,France,MONTPELLIER,France,,,,,French,"Personal: Nathanael Molin (FRA), Julie Molin (FRA), Jeremy Surault (FRA)","His father, uncle and brother are elite table tennis players. Father Stephane Lebrun was ranked nationally in the top 10. Uncle Christophe Legout represented France at three Olympic Games (1996, 2000, 2008). Older brother Alexis is competing alongside him at Paris 2024"
France,Silver,2,8/5/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,3x3 Basketball,,Men,,,,,,,,,,,,,
France,Silver,2,8/5/24,16,26,22,64,ATH,angele hug,W,FALSE,3,hug angele,Female,Athlete,FRA,FRA,FRA,0,0,Canoe Slalom,['Canoe Slalom'],Women's Kayak Cross,"[""Women's Kayak Cross""]",7/30/00,LES OLLIERES-SUR-EYRIEUX,France,PAU,France,,,Athlete,Obtained a license in Sports Training (2022) from the University of Pau and Pays de l'Adour (FRA),French,,
France,Gold,1,8/5/24,16,26,22,64,HATH,kauli vaast,M,FALSE,3,vaast kauli,Male,Athlete,FRA,FRA,FRA,0,0,Surfing,['Surfing'],Men,['Men'],2/26/02,"VAIRAO, TAHITI",France,"TEAHUPO'O, TAHITI",France,,,Athlete,,"English, French",,"Sister Aelen (surfing), has competed on the WSL Qualifier Series and Championship Tour"
France,Bronze,3,8/5/24,16,26,22,64,HATH,johanne defay,W,FALSE,3,defay johanne,Female,Athlete,FRA,FRA,FRA,0,0,Surfing,['Surfing'],Women,['Women'],11/19/93,LE PUY-EN-VELAY,France,REUNION,France,"JoJo, Peque-peque ","Travelling, painting, spending time with family, cooking, yoga",Athlete,,"English, French",Personal: Simon Paillard (husband),
France,Bronze,3,8/7/24,16,26,22,64,HATH,djamili-dini aboudou moindze,M,FALSE,3,aboudou moindze djamili-dini,Male,Athlete,FRA,FRA,FRA,181,0,Boxing,['Boxing'],Men's +92kg,"[""Men's +92kg""]",2/16/96,GRANDE-SYNTHE,France,GRANDE-SYNTHE,France,,,,,French,,
France,Silver,2,8/7/24,16,26,22,64,HATH,sofiane oumiha,M,FALSE,3,oumiha sofiane,Male,Athlete,FRA,FRA,FRA,178,0,Boxing,['Boxing'],Men's 63.5kg,"[""Men's 63.5kg""]",12/23/94,TOULOUSE,France,TOULOUSE,France,The Maestro,,Athlete,,French,Club: Mehdi Oumiha (FRA) - his cousin,
France,Bronze,3,8/7/24,16,26,22,64,HATH,cyrian ravet,M,FALSE,3,ravet cyrian,Male,Athlete,FRA,FRA,FRA,0,0,Taekwondo,['Taekwondo'],Men -58kg,['Men -58kg'],9/5/02,LYON,France,LYON,France,,,Athlete,,"English, French",,
France,Silver,2,8/8/24,16,26,22,64,HATH,billal bennama,M,FALSE,3,bennama billal,Male,Athlete,FRA,FRA,FRA,178,0,Boxing,['Boxing'],Men's 51kg,"[""Men's 51kg""]",6/14/98,ALBI,France,TOULOUSE,France,,,,,French,National: Mohamed Boulakhras (FRA).<br>Personal: Mohamed Bennama (FRA),"Father, Mohamed (boxing), the son of an Algerian immigrant, won bronze medals at the military world championships and the 1984 African Championships. Reached the final of the French championships in 1990"
France,Gold,1,8/8/24,16,26,22,64,ATH,benjamin thomas,M,FALSE,3,thomas benjamin,Male,Athlete,FRA,FRA,FRA,0,0,Cycling Track,['Cycling Track'],Men's Omnium,"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",9/12/95,LAVAUR,France,DESENZANO,Italy,Benji,,Athlete,,"English, French",,
France,Silver,2,8/8/24,16,26,22,64,ATH,lauriane nolot,W,FALSE,3,nolot lauriane,Female,Athlete,FRA,FRA,FRA,0,0,Sailing,['Sailing'],Women's Kite,"[""Women's Kite""]",12/9/98,TOULON,France,PROVENCE-ALPES-C?TE D?AZUR,France,,,Athlete,Master's degree in Interface and Experience Design at the Institut Ingemedia (FRA),French,"National: Bertrand Dumortier (FRA).</p><p>National: Ariane Imbert (FRA), her first coach when she started competing",
France,Silver,2,8/9/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,Football,,Men,,,,,,,,,,,,,
France,Bronze,3,8/9/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,Table Tennis,,Men's Team,,,,,,,,,,,,,
France,Silver,2,8/10/24,16,26,22,64,ATH,cyrena samba-mayela,W,FALSE,3,samba-mayela cyrena,Female,Athlete,FRA,FRA,FRA,166,0,Athletics,['Athletics'],Women's 100m Hurdles,"[""Women's 100m Hurdles""]",10/31/00,CHAMPIGNY-SUR-MARNE,France,,France,,Playing the guitar and the piano. Drawing and painting with a preference for realism. Likes mangas and Japanese culture,Athlete,Studies Architecture and Interior Design,"English, French",Personal: John Coghlan (IRL),
France,Silver,2,8/10/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,Basketball,,Men,,,,,,,,,,,,,
France,Silver,2,8/10/24,16,26,22,64,HATH,dany dann,M,FALSE,3,dany dann,Male,Athlete,FRA,FRA,FRA,0,0,Breaking,['Breaking'],B-Boys,['B-Boys'],5/3/88,SAINT-LAURENT-DU-MARONI (FRENCH GUIANA),France,PERPIGNAN,France,,,Athlete,Completed his nursing assistant diploma in 2020,"English, French",National: Abdel Mustafa (FRA),
France,Silver,2,8/10/24,16,26,22,64,HTEAM,team-achievement,W,FALSE,3,,,,FRA,,,,,Handball,,Women,,,,,,,,,,,,,
France,Gold,1,8/10/24,16,26,22,64,HATH,althea laurin,W,FALSE,3,laurin althea,Female,Athlete,FRA,FRA,FRA,0,0,Taekwondo,['Taekwondo'],Women +67kg,['Women +67kg'],9/1/01,EPINAY-SUR-SEINE,France,PARIS,France,,,Athlete,Studied Business Management at the University of Paris (FRA),French,,
France,Gold,1,8/10/24,16,26,22,64,HTEAM,team-achievement,M,FALSE,3,,,,FRA,,,,,Volleyball,,Men,,,,,,,,,,,,,
France,Silver,2,8/11/24,16,26,22,64,HTEAM,team-achievement,W,FALSE,3,,,,FRA,,,,,Basketball,,Women,,,,,,,,,,,,,
France,Silver,2,8/11/24,16,26,22,64,ATH,elodie clouvel,W,FALSE,3,clouvel elodie,Female,Athlete,FRA,FRA,FRA,0,0,Modern Pentathlon,['Modern Pentathlon'],Women's Individual,"[""Women's Individual""]",1/14/89,SAINT-PRIEST-EN-JAREZ,France,PARIS,France,"Elo, Doudou",,"Athlete, sport soldier","Business, English, Sport Studies - National Institute of Sport and Physical Education (Paris, FRA)","English, French",,"Partner, Valentin Belaud (modern pentathlon), is a two-time Olympian (2016, 2020) and seven-time world champion across the four disciplines. </p><p>Mother, Annick Clouvel (athletics), won a bronze medal in the team cross-country event at the 1993 World Championships. Three-time national champion in the 10,000m (1991), the half marathon (1993) and the marathon (1998). </p><p>Father, Pascal Clouvel (athletics), two-time French national champion in the indoor 1500m in 1986 and the 5000m in 1989"
Hungary,Bronze,3,7/27/24,6,7,6,19,HATH,eszter muhari,W,FALSE,0,muhari eszter,Female,Athlete,HUN,HUN,HUN,0,0,Fencing,['Fencing'],Women's Épée Individual,"[""Women's Épée Individual""]",9/30/02,BUDAPEST,Hungary,,United States,,,"Athlete, student","Studying for a Bachelor's degree in Business Administration and Management at the University of Notre Dame (IN, USA)",Hungarian,Club: Gia Kvaratskhelia (University of Notre Dame),
Hungary,Silver,2,7/31/24,6,7,6,19,HTEAM,team-achievement,M,FALSE,0,,,,HUN,,,,,Fencing,,Men's Sabre Team,,,,,,,,,,,,,
Hungary,Silver,2,7/31/24,6,7,6,19,ATH,kristof milak,M,FALSE,0,milak kristof,Male,Athlete,HUN,HUN,HUN,0,0,Swimming,['Swimming'],Men's 200m Butterfly,"[""Men's 100m Butterfly"", ""Men's 200m Butterfly""]",2/20/00,BUDAPEST,Hungary,BUDAPEST,Hungary,,Formula One,,,Hungarian,Club: Balazs Virth (HUN),
Hungary,Gold,1,8/1/24,6,7,6,19,ATH,hubert kos,M,FALSE,0,kos hubert,Male,Athlete,HUN,HUN,HUN,0,0,Swimming,['Swimming'],Men's 200m Backstroke,"[""Men's 100m Backstroke"", ""Men's 100m Butterfly"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Freestyle Relay""]",3/28/03,TELKI,Hungary,"AUSTIN, TX",United States,Hubi,"Football, tennis and ping-pong",Athlete,"University of Texas, Austin (USA)","English, Hungarian","Club: Bob Bowman (USA), at University of Texas (USA).<br>Club: Zoltan Magyarovits, at Ujpesti TE (HUN)",
Hungary,Gold,1,8/2/24,6,7,6,19,HTEAM,team-achievement,M,FALSE,0,,,,HUN,,,,,Fencing,,Men's Épée Team,,,,,,,,,,,,,
Hungary,Bronze,3,8/3/24,6,7,6,19,ATH,veronika major,W,FALSE,0,major veronika,Female,Athlete,HUN,HUN,HUN,0,0,Shooting,['Shooting'],25m Pistol Women,"['10m Air Pistol Women', '25m Pistol Women']",3/19/97,KESZTHELY,Hungary,KESZTHELY,Hungary,Vera,"Baking, gym",,"Studied Physical Education at the Zalaegerszeg Training Centre, University of Pecs (HUN)",Hungarian,"National: Csaba Gyorik (HUN), Zoltan Keczeli (HUN)",
Hungary,Gold,1,8/3/24,6,7,6,19,ATH,kristof milak,M,FALSE,0,milak kristof,Male,Athlete,HUN,HUN,HUN,0,0,Swimming,['Swimming'],Men's 100m Butterfly,"[""Men's 100m Butterfly"", ""Men's 200m Butterfly""]",2/20/00,BUDAPEST,Hungary,BUDAPEST,Hungary,,Formula One,,,Hungarian,Club: Balazs Virth (HUN),
Hungary,Silver,2,8/4/24,6,7,6,19,ATH,bence halasz,M,FALSE,0,halasz bence,Male,Athlete,HUN,HUN,HUN,188,0,Athletics,['Athletics'],Men's Hammer Throw,"[""Men's Hammer Throw""]",8/4/97,KISKUNHALAS,Hungary,SZOMBATHELY,Hungary,,,Athlete,Eotvos Lorand University (HUN),Hungarian,"Personal: Zsolt Nemeth (HUN), Laszlo Nemeth (HUN)",
Hungary,Bronze,3,8/8/24,6,7,6,19,TEAM,team-achievement,W,TRUE,0,,,,HUN,,,,,Canoe Sprint,,Women's Kayak Four 500m,,,,,,,,,,,,,
Hungary,Silver,2,8/9/24,6,7,6,19,COUP,nadastotka,M,TRUE,0,,,,HUN,,,,,Canoe Sprint,,Men's Kayak Double 500m,,,,,,,,,,,,,
Hungary,Silver,2,8/9/24,6,7,6,19,COUP,csipesgazso,W,TRUE,0,,,,HUN,,,,,Canoe Sprint,,Women's Kayak Double 500m,,,,,,,,,,,,,
Hungary,Bronze,3,8/9/24,6,7,6,19,COUP,puppfojt,W,TRUE,0,,,,HUN,,,,,Canoe Sprint,,Women's Kayak Double 500m,,,,,,,,,,,,,
Hungary,Gold,1,8/9/24,6,7,6,19,ATH,kristof rasovszky,M,FALSE,0,rasovszky kristof,Male,Athlete,HUN,HUN,HUN,0,0,Marathon Swimming,['Marathon Swimming'],Men's 10km,"[""Men's 10km""]",3/27/97,VESZPREM,Hungary,KIRALYSZENTISTVAN,Hungary,The Balaton Shark,,Athlete,"Electrical Engineering at Obuda University (Budapest, HUN)","English, German, Hungarian",Personal: Laszlo Szokolai (HUN),
Hungary,Bronze,3,8/9/24,6,7,6,19,ATH,david betlehem,M,FALSE,0,betlehem david,Male,Athlete,HUN,HUN,HUN,0,0,Marathon Swimming,"['Marathon Swimming', 'Swimming']",Men's 10km,"[""Men's 10km"", ""Men's 1500m Freestyle""]",9/4/03,SZOMBATHELY,Hungary,,,"Dowel, to his friends",,,,Hungarian,Club: Laszlo Sokolai,
Hungary,Gold,1,8/9/24,6,7,6,19,HATH,viviana marton,W,FALSE,0,marton viviana,Female,Athlete,HUN,HUN,HUN,0,0,Taekwondo,['Taekwondo'],Women -67kg,['Women -67kg'],2/16/06,TENERIFE,Spain,MADRID,Spain,,,Athlete,,"English, Hungarian, Spanish",Jesus Ramal,
Hungary,Silver,2,8/10/24,6,7,6,19,ATH,adam varga,M,FALSE,0,varga adam,Male,Athlete,HUN,HUN,HUN,0,0,Canoe Sprint,['Canoe Sprint'],Men's Kayak Single 1000m,"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]",11/20/99,BUDAPEST,Hungary,,,,"Watching American football, he supports the Green Bay Packers in the National Football League (NFL)",,,Hungarian,Personal: Zsolt Matyus (HUN),
Hungary,Bronze,3,8/10/24,6,7,6,19,ATH,balint kopasz,M,FALSE,0,kopasz balint,Male,Athlete,HUN,HUN,HUN,0,0,Canoe Sprint,['Canoe Sprint'],Men's Kayak Single 1000m,"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]",6/20/97,SZEGED,Hungary,CSONGRAD,Hungary,,"Hiking, geology, studying minerals and rocks, studying nutritional supplements",Athlete,,"English, Hungarian","Personal: Irene Demeter (HUN), his mother","Mother, Irene (canoe sprint paddler)"
Hungary,Silver,2,8/10/24,6,7,6,19,ATH,tamara csipes,W,FALSE,0,csipes tamara,Female,Athlete,HUN,HUN,HUN,0,0,Canoe Sprint,['Canoe Sprint'],Women's Kayak Single 500m,"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",8/24/89,BUDAPEST,Hungary,,,Tami,,Athlete,"Studied at Edutus College (Tatabanya, HUN)","English, Hungarian","Personal: Ferenc Csipes, (HUN), her father","Father, Ferenc (canoe sprint), represented Hungary at three Olympic Games (Seoul 1988, Barcelona 1992, Atlanta 1996) winning four medals (one gold, two silver, one bronze).</p><p>Mother, Andrea (swimmer), represented Hungary at world and European championships"
Hungary,Gold,1,8/11/24,6,7,6,19,ATH,michelle gulyas,W,FALSE,0,gulyas michelle,Female,Athlete,HUN,HUN,HUN,0,0,Modern Pentathlon,['Modern Pentathlon'],Women's Individual,"[""Women's Individual""]",10/24/00,LONDON,United Kingdom,BUDAPEST,Hungary,Misel,,Athlete,"Graduated with a degree in Police Studies from the National University of Public Service (Budapest, HUN)","English, Hungarian","National: Akos Kallai (HUN), Laszlo Orban (HUN, fencing), Tibor Andrasfi (HUN, fencing), Peter Tibolya (HUN), Kazmer Karai (HUN), Zsolt Balaska (HUN)",
Kazakhstan,Gold,1,7/27/24,1,3,3,7,HATH,yeldos smetov,M,FALSE,0,smetov yeldos,Male,Athlete,KAZ,KAZ,KAZ,0,0,Judo,['Judo'],Men -60 kg,"['Men -60 kg', 'Mixed Team']",9/9/92,TARAZ,Kazakhstan,ALMA-ATA,Kazakhstan,,,Athlete,"Studied Biology at Al-Farabi Kazakh National University (Almaty, KAZ)","Kazakh, Russian",,
Kazakhstan,Bronze,3,7/27/24,1,3,3,7,HTEAM,kazakhstan ,X,FALSE,0,,,,KAZ,,,,,Shooting,,10m Air Rifle Mixed Team,,,,,,,,,,,,,
Kazakhstan,Bronze,3,7/28/24,1,3,3,7,HATH,gusman kyrgyzbayev,M,FALSE,0,kyrgyzbayev gusman,Male,Athlete,KAZ,KAZ,KAZ,0,0,Judo,['Judo'],Men -66 kg,"['Men -66 kg', 'Mixed Team']",9/28/92,ALMATY,Kazakhstan,ALMATY,Kazakhstan,,"Spending time with friends, hiking, playing football",Armed Forces athlete,"Sport Studies - Kazakh Academy of Sports and Tourism, Almaty, KAZ","Kazakh, Russian",Nurbol Suleimenov (KAZ),His twin brother Gumar has represented Kazakhstan in judo and won four World Cups
Kazakhstan,Silver,2,8/3/24,1,3,3,7,ATH,nariman kurbanov,M,FALSE,0,kurbanov nariman,Male,Athlete,KAZ,KAZ,KAZ,0,0,Artistic Gymnastics,['Artistic Gymnastics'],Men's Pommel Horse,"['Men', ""Men's Pommel Horse""]",12/6/97,ALMATY,Kazakhstan,ALMATY,Kazakhstan,,"Reading, watching movies, meditation.</p><p>He meditates twice a day, in the morning and before bed. ""I try to disconnect from my thoughts and follow my breathing, and switch off from everything that is happening around me."" (intlgymnast.com, 9 May 2022)",Athlete,Graduated from the Kazakh Academy of Sport and Tourism with a Coaching degree,Russian,Personal: Khussaanzhan Kurbanov (KAZ) - his father,
Kazakhstan,Bronze,3,8/6/24,1,3,3,7,HATH,nazym kyzaibay,W,FALSE,0,kyzaibay nazym,Female,Athlete,KAZ,KAZ,KAZ,160,0,Boxing,['Boxing'],Women's 50kg,"[""Women's 50kg""]",9/14/93,ALMATY,Kazakhstan,ALMATY,Kazakhstan,,"Drawing, fishing, tennis, billiards, football",Athlete,,"Russian, Turkish","National: Kamekov Dolkunzhan (KAZ), Azizova Gulzara (KAZ)",
Kazakhstan,Silver,2,8/7/24,1,3,3,7,HATH,nurbek oralbay,M,FALSE,0,oralbay nurbek,Male,Athlete,KAZ,KAZ,KAZ,187,0,Boxing,['Boxing'],Men's 80kg,"[""Men's 80kg""]",6/11/00,ASTANA,Kazakhstan,ASTANA,Kazakhstan,,,,,"Kazakh, Russian",,"Twin brother, Aibek Oralbay (boxing), won heavyweight gold at the 2018 Youth Olympic Games and the 2022 Asian Championships, and will compete at the Paris 2024 Olympic Games in the 92kg division"
Kazakhstan,Silver,2,8/7/24,1,3,3,7,HATH,demeu zhadrayev,M,FALSE,0,zhadrayev demeu,Male,Athlete,KAZ,KAZ,KAZ,0,0,Wrestling,['Wrestling'],Men's Greco-Roman 77kg,"[""Men's Greco-Roman 77kg""]",11/2/89,USHARAL,Kazakhstan,,,,"Reading, watching movies",Athlete,"Physical Education - Kazakh Academy of Sport and Tourism, Almaty, KAZ","Kazakh, Russian",National: Bakhtiar Baiseitov (KAZ).<br>Personal: Boranbek Konyratov (KAZ),
Japan,Bronze,3,7/27/24,20,12,13,45,HATH,nagayama ryuju,M,FALSE,3,nagayama ryuju,Male,Athlete,JPN,JPN,JPN,0,0,Judo,['Judo'],Men -60 kg,"['Men -60 kg', 'Mixed Team']",4/15/96,"BIBAI, HOKKAIDO",Japan,,Japan,,,Athlete,"Tokai University (Shibuya, JPN)",Japanese,,
Japan,Gold,1,7/27/24,20,12,13,45,HATH,tsunoda natsumi,W,FALSE,3,tsunoda natsumi,Female,Athlete,JPN,JPN,JPN,0,0,Judo,['Judo'],Women -48 kg,"['Women -48 kg', 'Mixed Team']",8/6/92,,Japan,,Japan,,,,,Japanese,Yukihide Hirano (JPN),
Japan,Gold,1,7/28/24,20,12,13,45,HATH,kano koki,M,FALSE,3,kano koki,Male,Athlete,JPN,JPN,JPN,0,0,Fencing,['Fencing'],Men's Épée Individual,"[""Men's Épée Individual"", ""Men's Épée Team""]",12/19/97,AMA,Japan,,Japan,,Watching video clips on the internet,"Athlete, airline worker","Sports Science at the Waseda University (Tokyo, JPN)",Japanese,National: Oleksandr Gorbachuk (UKR),
Japan,Gold,1,7/28/24,20,12,13,45,HATH,abe hifumi,M,FALSE,3,abe hifumi,Male,Athlete,JPN,JPN,JPN,0,0,Judo,['Judo'],Men -66 kg,"['Men -66 kg', 'Mixed Team']",8/9/97,KOBE,Japan,,Japan,,,,"Martial Arts at Nippon Sport Science University, Japan",Japanese,"Club: Satoru Ebinuma JPN.<br>National: Yusuke Kanamaru, JPN.<br>National (head coach) Keiji Suzuki, JPN","Sister, Abe Uta (judo), Tokyo 2020 Olympic champion and quadruple world champion"
Japan,Gold,1,7/28/24,20,12,13,45,ATH,yoshizawa coco,W,FALSE,3,yoshizawa coco,Female,Athlete,JPN,JPN,JPN,0,0,Skateboarding,['Skateboarding'],Women's Street,"[""Women's Street""]",9/22/09,KANAGAWA,Japan,SAGAMIHARA CITY,Japan,,,"Student, athlete",,Japanese,,
Japan,Silver,2,7/28/24,20,12,13,45,ATH,akama liz,W,FALSE,3,akama liz,Female,Athlete,JPN,JPN,JPN,0,0,Skateboarding,['Skateboarding'],Women's Street,"[""Women's Street""]",1/8/09,SENDAI,Japan,,Japan,Liz,,"Student, athlete",,Japanese,,
